,Name,Gender,Age,Destination_Category,Temperature,Budget,Purpose,Num_of_People,Families,Duration,Travel Months,Transportation,Hobby,Language
269,Lauren Ortega,Female,22,Winery,Cold,High,Leisure,2,1,12,June,Train,Photography,ZH
270,Todd Long,Male,40,Island,Warm,Low,Leisure,4,1,5,August,Train,Photography,EN
271,Patricia Barber,Male,52,Island,Warm,Low,Leisure,5,1,3,July,Ferry,Photography,ZH
272,Sharon Wilson,Male,38,Winery,Hot,Medium,Business,4,1,4,June,Train,Drawing,FR
273,Victoria Espinoza,Male,59,Winery,Cold,Low,Leisure,5,1,10,July,Airplane,Gaming,EN
274,William King,Female,43,Countryside,Hot,High,Business,2,1,2,July,Car,Gaming,ZH
275,Jessica Stevenson,Male,57,Spa Retreat,Hot,Medium,Leisure,4,1,6,June,Bus,Gaming,ZH
276,Michael Powell,Female,40,Ski Resort,Hot,High,Business,2,0,6,August,Bus,Photography,ZH
277,Anthony Rangel,Male,35,Ski Resort,Warm,Medium,Business,1,1,3,August,Bus,Gaming,ZH
278,David Williams,Female,39,Ski Resort,Warm,High,Business,1,0,14,August,Airplane,Gaming,ZH
279,Kathryn Goodwin,Male,35,Village,Warm,Medium,Leisure,3,0,6,July,Airplane,Climbing,ZH
280,Stacey Jones,Male,54,Countryside,Hot,Medium,Business,4,1,13,August,Ferry,Gaming,ZH
281,Tara Mcgrath,Male,21,City,Hot,Low,Leisure,4,0,3,August,Airplane,Gaming,ZH
282,Susan Edwards,Male,37,Countryside,Hot,Medium,Business,1,1,12,July,Train,Drawing,FR
283,Anthony Cox,Male,49,Village,Cold,High,Business,4,0,11,July,Airplane,Drawing,ZH
284,Dennis Mcmillan,Male,23,Countryside,Warm,High,Business,3,1,2,June,Bus,Photography,ZH
285,Kyle Cardenas,Male,28,Lake,Warm,Low,Business,5,0,11,July,Bus,Climbing,ZH
286,Dennis Martinez,Male,62,Island,Hot,Low,Leisure,3,1,8,June,Bus,Gaming,ZH
287,Amanda Frank,Male,43,Winery,Warm,Medium,Business,2,1,1,July,Ferry,Drawing,ZH
288,Donald Russell,Female,34,Countryside,Warm,Medium,Leisure,3,1,4,July,Bus,Gaming,FR
289,Lisa Watson,Male,30,Lake,Cold,Low,Leisure,2,1,14,July,Car,Climbing,EN
290,Charles Jones,Male,59,Island,Cold,High,Business,5,1,2,July,Car,Gaming,EN
291,Johnny Stanley,Male,57,Island,Hot,Medium,Business,3,0,4,June,Bus,Climbing,ZH
292,Tamara Riggs MD,Female,33,Island,Cold,Medium,Business,5,1,9,July,Car,Gaming,ZH
293,Clayton Sanders,Female,50,Countryside,Cold,Medium,Business,2,0,2,July,Ferry,Gaming,FR
294,Austin Sawyer,Male,54,Photography Expedition,Hot,High,Leisure,2,0,9,June,Bus,Drawing,ZH
295,Phillip Jackson,Male,48,Village,Hot,High,Business,1,1,13,June,Airplane,Photography,EN
296,Edward Thomas,Female,46,Village,Warm,High,Business,2,1,10,August,Ferry,Photography,EN
297,Robert Powell,Female,45,Village,Warm,High,Business,4,0,5,August,Car,Gaming,ZH
298,Hunter Parker,Male,37,Mountain,Cold,Medium,Leisure,2,0,4,June,Ferry,Climbing,ZH
299,Thomas Nash,Male,49,Lake,Cold,High,Business,4,0,14,June,Train,Drawing,FR
300,Toni Ramirez,Female,23,Spa Retreat,Warm,Medium,Business,1,0,2,June,Airplane,Gaming,FR
301,Harold Davis,Male,34,Spa Retreat,Warm,High,Leisure,2,0,3,August,Car,Drawing,ZH
302,Taylor Burgess,Female,32,Photography Expedition,Warm,High,Business,1,1,5,July,Bus,Photography,ZH
303,Alexandra Weber,Male,35,City,Hot,Low,Business,2,0,14,July,Train,Photography,FR
304,Brittany Nelson,Female,20,Spa Retreat,Hot,High,Business,1,1,6,August,Car,Climbing,EN
305,Marie Myers,Female,22,City,Hot,Medium,Leisure,4,0,4,August,Airplane,Photography,FR
306,Robert Gordon,Male,39,Ski Resort,Hot,Medium,Business,4,0,13,June,Train,Gaming,ZH
307,Susan Aguilar,Female,59,Spa Retreat,Hot,High,Business,5,1,14,August,Ferry,Drawing,FR
308,Sheila Rogers,Male,51,Photography Expedition,Hot,High,Leisure,5,0,2,July,Bus,Gaming,ZH
309,Joseph Bailey,Female,51,Spa Retreat,Cold,High,Leisure,3,0,13,June,Ferry,Gaming,ZH
310,Nicholas Parker,Female,38,Mountain,Hot,Low,Leisure,2,1,1,July,Bus,Climbing,FR
311,Phillip Peters,Male,46,Winery,Warm,High,Business,2,0,4,August,Bus,Climbing,FR
312,Victor Rose,Male,34,Spa Retreat,Cold,High,Leisure,3,0,6,June,Car,Photography,EN
313,Alejandro Hart,Female,59,Lake,Hot,Low,Business,3,0,10,June,Bus,Photography,FR
314,Catherine Valdez,Male,50,Spa Retreat,Warm,Medium,Business,3,1,4,June,Bus,Photography,ZH
315,Thomas May,Female,33,Ski Resort,Cold,High,Leisure,1,0,10,June,Bus,Photography,EN
316,Robert Russell,Female,64,Ski Resort,Hot,Medium,Leisure,2,0,8,August,Car,Gaming,ZH
317,Keith Sullivan,Male,60,Spa Retreat,Hot,Low,Leisure,1,0,6,August,Ferry,Gaming,ZH
318,Melvin Austin,Male,61,Village,Cold,High,Leisure,3,1,12,July,Bus,Photography,EN
319,Glenda Schultz,Female,56,Lake,Cold,Medium,Leisure,1,1,8,July,Train,Drawing,EN
320,Kristen Robinson,Male,19,Spa Retreat,Warm,Low,Leisure,5,0,8,June,Train,Climbing,ZH
321,Evan Harrison,Male,60,Mountain,Warm,Medium,Business,1,1,12,August,Train,Drawing,EN
322,Stacie Gomez,Female,24,Ski Resort,Warm,Low,Leisure,5,1,4,July,Train,Photography,ZH
323,Lisa Little,Male,53,Lake,Warm,High,Leisure,5,0,4,June,Bus,Drawing,EN
324,Barry Rasmussen,Female,23,Island,Warm,High,Leisure,1,0,2,June,Bus,Photography,FR
325,Jonathan Weiss,Male,20,Ski Resort,Warm,High,Leisure,1,1,6,June,Train,Drawing,ZH
326,Jonathan Anthony,Male,21,Village,Cold,Low,Business,4,0,8,July,Train,Drawing,FR
327,Heather Russo,Female,54,Lake,Cold,Low,Leisure,3,0,10,July,Bus,Photography,ZH
328,Robyn Scott,Male,42,Island,Warm,High,Business,3,0,8,June,Train,Gaming,FR
329,Jennifer Vazquez,Female,22,Winery,Hot,Low,Leisure,5,1,12,June,Car,Photography,EN
330,Christopher Keller,Female,30,City,Warm,Medium,Business,1,0,1,July,Train,Photography,ZH
331,Rachel Dixon,Female,33,Photography Expedition,Hot,High,Leisure,1,1,5,August,Airplane,Gaming,FR
332,Brian Taylor,Female,29,Ski Resort,Warm,High,Leisure,1,1,7,June,Airplane,Gaming,FR
333,Amanda Gray,Female,23,Countryside,Warm,High,Business,1,1,2,June,Ferry,Drawing,ZH
334,David Morales,Male,37,Island,Hot,Medium,Leisure,2,0,2,July,Bus,Photography,FR
335,Ann Serrano,Female,45,Island,Warm,Medium,Leisure,5,0,4,July,Train,Photography,FR
336,Stephen Byrd,Female,31,Ski Resort,Cold,Medium,Business,3,1,3,August,Ferry,Photography,FR
337,Carlos Deleon,Female,30,City,Cold,Medium,Business,5,0,3,August,Bus,Gaming,EN
338,Phillip Peters,Male,44,Island,Cold,High,Leisure,4,0,14,August,Ferry,Climbing,EN
339,Stephanie Mejia,Male,49,Lake,Warm,Low,Business,5,1,11,June,Ferry,Photography,EN
340,Susan Herrera,Female,36,Lake,Cold,High,Business,1,1,11,August,Train,Drawing,FR
341,Edward Kirk,Female,48,Lake,Warm,High,Business,4,0,1,August,Train,Drawing,EN
342,Jessica Nielsen,Male,58,Countryside,Hot,High,Leisure,4,1,12,July,Bus,Gaming,EN
343,Christopher Williams,Female,25,Ski Resort,Warm,High,Business,5,1,4,August,Ferry,Photography,FR
344,Amber Ellis,Female,51,Spa Retreat,Cold,High,Business,1,1,13,July,Train,Gaming,ZH
345,Ralph Williams,Male,39,Ski Resort,Hot,High,Business,3,0,10,June,Bus,Climbing,FR
346,John Peterson,Male,18,Mountain,Cold,Medium,Leisure,3,1,13,July,Bus,Photography,FR
347,Eric Powell,Female,23,Ski Resort,Warm,Low,Business,1,1,5,June,Train,Gaming,ZH
348,Connie Hill,Male,64,Spa Retreat,Cold,Low,Business,3,1,12,July,Car,Climbing,EN
349,Sarah Donovan,Male,33,Ski Resort,Hot,Low,Business,3,1,2,August,Train,Drawing,ZH
350,Michael Fisher,Female,29,Ski Resort,Cold,Medium,Business,4,1,1,June,Ferry,Photography,EN
351,Lisa Nelson,Female,26,Countryside,Hot,Medium,Business,2,1,11,July,Ferry,Gaming,ZH
352,Zachary Reid,Male,34,Winery,Cold,Low,Business,3,0,2,August,Bus,Drawing,EN
353,Doris White,Male,22,Winery,Warm,Medium,Leisure,4,0,3,July,Ferry,Photography,EN
354,Jeffrey Holmes,Female,62,Countryside,Hot,High,Business,2,1,7,July,Car,Climbing,EN
355,Angel Meyer,Female,28,Countryside,Cold,Low,Leisure,5,1,4,August,Bus,Climbing,ZH
356,Jesse Morris,Female,35,Spa Retreat,Hot,High,Leisure,4,0,6,July,Train,Climbing,FR
357,Todd Turner,Female,40,Spa Retreat,Warm,Low,Leisure,3,1,5,August,Car,Gaming,ZH
358,Susan Padilla,Female,36,City,Hot,Medium,Business,3,0,11,July,Train,Gaming,ZH
359,Nathan Smith,Male,25,Winery,Warm,High,Leisure,1,1,7,August,Car,Photography,ZH
360,Katelyn Montoya,Male,63,Ski Resort,Hot,High,Leisure,4,1,8,June,Bus,Photography,EN
361,Terry Taylor,Male,18,Photography Expedition,Cold,High,Leisure,3,1,7,August,Bus,Drawing,EN
362,Steven Mcknight,Male,20,Lake,Hot,Low,Leisure,4,1,3,June,Ferry,Photography,FR
363,Cynthia Clark,Female,31,Ski Resort,Cold,Medium,Leisure,4,1,2,June,Airplane,Drawing,ZH
364,Brian Hughes,Male,22,Countryside,Cold,Medium,Business,2,1,13,August,Ferry,Drawing,FR
365,Laura Valdez,Male,49,Village,Warm,Low,Leisure,5,1,8,June,Car,Gaming,EN
366,Shelley Mosley,Male,23,Photography Expedition,Hot,Medium,Business,3,0,3,July,Train,Photography,FR
367,Maria Wade,Male,44,Winery,Warm,Medium,Business,4,1,14,June,Airplane,Drawing,ZH
368,Daniel Meyers,Female,45,Village,Warm,Low,Leisure,5,1,5,August,Bus,Gaming,ZH
369,Danielle Torres,Male,48,Island,Hot,High,Business,4,1,11,August,Bus,Climbing,FR
370,Renee Lucas,Female,55,Village,Cold,Low,Leisure,4,1,7,June,Bus,Photography,EN
371,Nicole Peters,Female,37,Winery,Warm,Medium,Business,3,1,12,August,Ferry,Photography,ZH
372,Eric Hess,Male,62,Winery,Warm,Low,Leisure,2,0,13,August,Airplane,Gaming,FR
373,Brian Mitchell,Male,30,Photography Expedition,Cold,High,Leisure,3,1,2,June,Train,Photography,ZH
374,Evelyn Chapman,Female,48,Ski Resort,Cold,Low,Leisure,1,1,6,July,Car,Photography,ZH
375,Robert Lopez,Female,41,Spa Retreat,Cold,Medium,Leisure,3,0,7,August,Bus,Climbing,ZH
376,Robert Robertson,Male,31,City,Warm,Medium,Leisure,1,0,8,July,Bus,Gaming,EN
377,Mary Khan,Female,54,Island,Warm,Medium,Business,5,0,1,June,Ferry,Photography,FR
378,Renee Garcia,Female,26,Spa Retreat,Cold,Medium,Leisure,3,0,9,June,Train,Photography,EN
379,Mark Lynch,Female,51,City,Cold,Medium,Business,3,0,11,August,Car,Climbing,EN
380,Jesse Cox,Male,61,Ski Resort,Cold,Medium,Business,3,0,8,June,Train,Climbing,EN
381,Nancy Gutierrez,Female,49,Ski Resort,Cold,Medium,Leisure,3,0,1,August,Train,Climbing,FR
382,Jessica Smith,Female,35,Photography Expedition,Warm,Medium,Leisure,5,1,8,August,Bus,Climbing,ZH
383,Annette Smith,Male,35,Village,Cold,Low,Leisure,1,0,4,August,Bus,Climbing,FR
384,Johnathan Wells,Female,21,Ski Resort,Hot,High,Leisure,3,0,13,July,Train,Climbing,FR
385,John Martinez,Female,31,Lake,Cold,Low,Leisure,1,0,6,June,Ferry,Gaming,FR
386,David Parks,Female,35,Lake,Warm,Low,Leisure,3,0,2,June,Train,Gaming,EN
387,Anthony Rangel,Female,39,Island,Cold,Medium,Leisure,1,1,12,August,Ferry,Gaming,EN
388,Tammy Lewis,Male,35,Island,Hot,High,Business,4,1,1,June,Airplane,Climbing,EN
389,Christine Friedman,Female,39,Lake,Hot,Medium,Business,3,0,13,August,Airplane,Drawing,ZH
390,Jonathan Weiss,Male,64,City,Warm,Low,Business,2,1,2,June,Train,Gaming,FR
391,Jennifer Pena,Female,38,Ski Resort,Cold,Medium,Business,1,1,11,June,Bus,Photography,FR
392,Ricky Yoder,Female,30,Ski Resort,Warm,Low,Business,2,0,9,July,Bus,Photography,EN
393,Megan Robertson,Female,49,Island,Hot,High,Leisure,2,0,7,July,Airplane,Gaming,ZH
394,Donna Richardson,Male,33,Spa Retreat,Cold,Medium,Leisure,4,1,1,August,Airplane,Photography,FR
395,Amanda Dalton,Female,46,Island,Cold,Medium,Leisure,5,1,6,June,Train,Drawing,ZH
396,Amy Snyder,Female,34,Village,Hot,Medium,Leisure,3,1,14,July,Airplane,Gaming,FR
397,Joshua Baker,Female,22,Village,Warm,Medium,Leisure,1,0,11,July,Train,Drawing,FR
398,Roberto Miller,Male,41,Ski Resort,Warm,High,Business,5,0,7,July,Bus,Photography,ZH
399,Adam Cook,Female,35,Ski Resort,Cold,Medium,Business,5,0,12,July,Train,Gaming,EN
400,Robin Weber,Male,56,Countryside,Warm,High,Leisure,1,1,1,July,Ferry,Climbing,EN
401,Kimberly Reyes,Female,49,Mountain,Warm,High,Leisure,2,0,7,August,Airplane,Drawing,ZH
402,Gabriel Berger,Female,55,City,Cold,Medium,Leisure,5,1,14,August,Car,Drawing,ZH
403,Lisa Reyes,Male,63,Spa Retreat,Warm,Low,Business,3,1,7,July,Bus,Climbing,ZH
404,Jason Martin,Female,60,Spa Retreat,Hot,Medium,Leisure,5,1,3,July,Ferry,Gaming,ZH
405,Angela Adams,Male,41,Lake,Hot,Low,Leisure,3,0,11,June,Train,Gaming,FR
406,Adam Acosta,Male,63,Mountain,Cold,Medium,Business,2,0,2,July,Airplane,Drawing,EN
407,Tina Berry,Female,42,Village,Hot,Low,Business,3,1,9,June,Bus,Drawing,ZH
408,Deborah Adams,Male,44,Island,Hot,High,Leisure,5,1,9,August,Train,Climbing,FR
409,Brandi Adams,Male,32,Island,Warm,Low,Leisure,1,0,1,June,Train,Climbing,FR
410,James Stuart,Female,34,Winery,Cold,Medium,Business,3,0,1,June,Airplane,Gaming,ZH
411,Kayla Rangel,Male,19,Island,Hot,Medium,Business,3,0,1,July,Train,Climbing,FR
412,Christopher Buchanan,Female,31,Countryside,Hot,Low,Business,1,0,4,August,Car,Gaming,FR
413,James Walker,Male,60,Winery,Warm,High,Leisure,1,0,7,June,Bus,Gaming,FR
414,Michael Brown,Female,53,Village,Cold,Medium,Leisure,5,0,9,June,Car,Climbing,FR
415,John Martin,Male,31,Ski Resort,Cold,High,Business,2,0,5,June,Bus,Photography,FR
416,Brittany Kelly,Male,39,Countryside,Cold,Low,Business,2,0,3,August,Airplane,Photography,EN
417,Benjamin Barton,Male,55,Photography Expedition,Cold,Low,Leisure,5,1,5,August,Airplane,Gaming,FR
418,Melanie Austin,Female,54,City,Warm,Low,Leisure,2,0,11,August,Ferry,Climbing,ZH
419,Catherine Larson,Female,40,Winery,Cold,High,Leisure,2,0,2,June,Bus,Climbing,ZH
420,Nicole Lloyd,Male,28,Island,Hot,Medium,Leisure,3,1,6,June,Bus,Gaming,FR
421,Sabrina Kramer,Male,49,Mountain,Warm,High,Leisure,2,1,4,August,Ferry,Drawing,EN
422,Holly Merritt,Male,54,Mountain,Warm,Medium,Business,1,0,11,August,Train,Photography,FR
423,Mark Walker,Male,49,Mountain,Warm,Medium,Leisure,4,1,8,June,Train,Photography,ZH
424,Paul Blackwell,Male,42,Ski Resort,Cold,Medium,Leisure,3,0,13,June,Bus,Photography,FR
425,Jerry Chapman,Male,46,Mountain,Cold,Low,Leisure,5,0,13,August,Car,Photography,FR
426,Tanner Haynes,Male,35,Countryside,Warm,Low,Leisure,2,0,8,August,Ferry,Climbing,ZH
427,Christopher Rodriguez,Male,19,Spa Retreat,Warm,High,Business,3,0,14,July,Bus,Climbing,FR
428,Bruce Ramos,Male,34,City,Cold,High,Business,3,0,5,August,Ferry,Climbing,EN
429,Darlene Sanchez,Male,40,Spa Retreat,Hot,Medium,Business,5,1,10,July,Train,Gaming,ZH
430,Jill Caldwell,Male,20,Lake,Hot,Medium,Leisure,4,0,4,July,Ferry,Photography,EN
431,Amanda Brady,Male,38,Mountain,Cold,Low,Business,5,0,2,August,Ferry,Gaming,ZH
432,Brandon Clark,Male,44,Spa Retreat,Hot,Medium,Business,1,1,12,August,Ferry,Climbing,FR
433,Heidi Perez,Female,40,Mountain,Warm,High,Business,3,1,11,July,Bus,Drawing,EN
434,Travis Payne,Male,43,Spa Retreat,Cold,High,Business,3,1,5,June,Airplane,Gaming,ZH
435,Christopher Davidson,Male,24,Ski Resort,Hot,Medium,Leisure,3,0,14,June,Car,Photography,ZH
436,Jeanne Kelly,Female,42,Ski Resort,Warm,Medium,Leisure,1,1,9,July,Car,Climbing,EN
437,Luis Schultz DDS,Male,49,Lake,Hot,Low,Business,4,1,11,June,Car,Photography,EN
438,Brandon Rogers,Female,34,Mountain,Cold,High,Leisure,1,0,4,August,Airplane,Climbing,FR
439,Mark Bartlett,Female,61,City,Hot,High,Business,4,0,2,June,Car,Climbing,FR
440,Suzanne Ruiz,Female,30,Mountain,Hot,Low,Business,1,1,12,August,Bus,Climbing,ZH
441,Sylvia Bond,Female,28,City,Hot,High,Leisure,1,0,3,July,Bus,Drawing,EN
442,David Mendoza,Female,27,Countryside,Hot,Medium,Leisure,2,1,3,July,Bus,Gaming,EN
443,Stanley Johnson,Male,27,Photography Expedition,Warm,Medium,Leisure,4,0,3,August,Airplane,Photography,FR
444,Tyler Jensen,Female,50,Countryside,Cold,Low,Leisure,4,0,9,August,Airplane,Photography,ZH
445,Renee Cook,Male,34,Winery,Hot,Medium,Leisure,2,1,9,August,Bus,Drawing,FR
446,Kathleen Shepherd,Male,43,Spa Retreat,Hot,Low,Leisure,4,0,4,July,Airplane,Photography,FR
447,Mr. Preston Moyer,Male,59,Mountain,Cold,Low,Leisure,3,0,10,June,Train,Gaming,EN
448,Daniel Jensen,Male,36,Village,Hot,Low,Business,2,0,12,July,Ferry,Gaming,ZH
449,Mrs. Morgan Long,Male,47,Island,Hot,Medium,Leisure,3,0,7,August,Bus,Gaming,FR
450,Heather Wilson,Male,56,City,Hot,High,Leisure,5,0,5,July,Airplane,Photography,EN
451,Kerri Smith,Male,39,Photography Expedition,Warm,Medium,Business,3,1,13,June,Car,Photography,FR
452,Mike Elliott,Male,64,Countryside,Hot,High,Leisure,4,0,12,June,Airplane,Gaming,ZH
453,Alicia Thompson,Male,21,Photography Expedition,Cold,Medium,Business,4,0,12,August,Car,Drawing,ZH
454,Megan Jenkins,Male,39,Island,Cold,Low,Leisure,5,0,2,June,Ferry,Gaming,FR
455,Michael Jones,Male,64,Countryside,Warm,Low,Leisure,1,1,6,June,Airplane,Photography,EN
456,Emily Rivers,Male,24,Mountain,Cold,Medium,Leisure,2,1,9,July,Bus,Photography,EN
457,Seth Williams,Female,28,Mountain,Warm,Low,Business,2,0,12,July,Ferry,Drawing,ZH
458,Karen Perez,Female,28,City,Cold,High,Leisure,2,0,13,July,Airplane,Climbing,EN
459,Susan Lucas,Male,29,Island,Hot,Medium,Business,5,1,4,July,Ferry,Climbing,EN
460,Heather Cruz,Male,57,Photography Expedition,Warm,Medium,Leisure,3,1,10,June,Train,Climbing,FR
461,Joshua Gray DDS,Male,58,Village,Warm,Low,Leisure,5,1,11,August,Airplane,Climbing,FR
462,Mary Sherman,Female,28,Countryside,Cold,Medium,Leisure,4,1,5,August,Car,Gaming,EN
463,Michael Rodriguez,Male,26,Countryside,Hot,High,Leisure,3,0,5,June,Train,Gaming,EN
464,John Frye,Male,29,Village,Warm,High,Leisure,5,1,1,July,Train,Photography,ZH
465,Christina Garcia,Female,31,Lake,Hot,High,Business,2,0,7,July,Car,Gaming,ZH
466,Trevor Rodriguez,Female,27,Ski Resort,Cold,Medium,Business,1,0,10,July,Bus,Drawing,EN
467,Timothy Smith,Male,58,Island,Hot,Low,Leisure,5,0,9,June,Train,Drawing,EN
468,Edward Coleman,Female,19,Spa Retreat,Cold,High,Business,4,0,1,July,Airplane,Climbing,FR
469,Christopher Alvarado,Female,36,Mountain,Warm,Low,Business,1,1,7,June,Ferry,Photography,FR
470,Amanda Cooper,Male,59,Winery,Warm,High,Leisure,1,0,1,August,Airplane,Climbing,ZH
471,Robert Chase,Male,58,Countryside,Cold,Medium,Business,2,1,14,June,Car,Gaming,ZH
472,Stephanie Chang,Male,42,Mountain,Warm,Low,Leisure,5,0,1,June,Airplane,Drawing,ZH
473,Martin Martinez,Male,48,Village,Warm,High,Business,4,0,11,July,Bus,Gaming,EN
474,Alice Gould,Male,46,Ski Resort,Cold,Low,Business,1,0,1,July,Train,Gaming,EN
475,John Powell,Male,36,Village,Hot,High,Business,1,1,13,July,Car,Photography,FR
476,Brian Cook,Female,50,City,Cold,Low,Leisure,3,1,5,July,Ferry,Gaming,ZH
477,John Figueroa,Female,57,Lake,Hot,Medium,Leisure,1,0,6,July,Train,Photography,EN
478,Elizabeth Cooke,Female,54,City,Hot,Medium,Leisure,5,1,12,August,Bus,Climbing,ZH
479,Angelica Hill,Female,62,Village,Warm,Medium,Business,4,1,5,July,Car,Gaming,EN
480,Mikayla Ortiz,Male,30,Village,Hot,Low,Business,1,1,12,August,Airplane,Photography,FR
481,Brittney Cook,Female,51,Countryside,Cold,High,Business,4,0,7,July,Train,Gaming,FR
482,Tammy Cook,Female,24,Photography Expedition,Hot,High,Leisure,2,0,13,August,Bus,Gaming,EN
483,Leslie Nelson,Male,20,City,Hot,Low,Leisure,5,1,8,June,Bus,Gaming,EN
484,Ashley Rivera,Female,63,Photography Expedition,Warm,Low,Leisure,4,1,9,July,Train,Gaming,EN
485,Sarah Price,Female,64,Spa Retreat,Cold,Low,Leisure,5,0,10,July,Bus,Climbing,ZH
486,Amy Lyons,Female,60,City,Warm,Low,Leisure,1,1,11,August,Airplane,Photography,ZH
487,Jonathan Martinez,Male,27,Photography Expedition,Warm,Low,Leisure,2,0,14,August,Ferry,Gaming,ZH
488,Christian Cooper,Male,31,Island,Hot,Low,Business,5,1,11,July,Ferry,Photography,EN
489,Jennifer Brown,Male,36,Photography Expedition,Warm,Low,Leisure,4,0,1,June,Bus,Climbing,EN
490,Curtis Khan,Female,44,Winery,Cold,High,Leisure,4,1,11,August,Train,Climbing,ZH
491,Tanya Carlson,Female,48,Photography Expedition,Hot,Low,Business,1,0,11,June,Airplane,Climbing,EN
492,Kim Petersen,Male,34,Lake,Warm,Low,Leisure,2,1,7,July,Ferry,Drawing,EN
493,Karen Nichols,Female,58,Spa Retreat,Cold,High,Leisure,1,0,11,June,Ferry,Photography,ZH
494,Tiffany King,Female,61,Lake,Hot,High,Leisure,2,0,14,July,Airplane,Gaming,FR
495,Sandra Lynn,Female,61,City,Hot,Medium,Business,3,1,13,August,Bus,Drawing,ZH
496,Shawn Campos,Male,57,Countryside,Cold,Medium,Business,5,1,12,August,Bus,Gaming,FR
497,Raven Williams,Female,53,Photography Expedition,Warm,Low,Business,3,0,7,June,Bus,Photography,EN
498,Ruben Hansen,Male,53,Ski Resort,Hot,High,Business,2,1,12,August,Airplane,Climbing,FR
499,Cassie Butler,Female,33,Village,Warm,Medium,Leisure,4,1,12,June,Car,Climbing,ZH
500,Kimberly Hunt,Male,23,City,Warm,High,Leisure,5,1,4,June,Car,Gaming,EN
501,Jennifer Tran,Male,55,Village,Hot,Low,Business,4,1,2,July,Bus,Climbing,FR
502,Gregory Bright,Female,23,Island,Warm,Low,Business,3,1,14,July,Train,Climbing,EN
503,Jocelyn Ray,Male,36,Countryside,Cold,High,Leisure,5,1,11,July,Car,Drawing,EN
504,Colin Schwartz,Male,56,Mountain,Hot,Medium,Leisure,4,0,10,August,Airplane,Gaming,EN
505,Katie Rosario,Female,27,Village,Cold,High,Leisure,3,0,13,June,Car,Photography,ZH
506,Betty Martinez,Female,41,Ski Resort,Warm,Medium,Business,1,0,6,August,Airplane,Climbing,FR
507,Matthew Petty,Female,43,Spa Retreat,Hot,Medium,Leisure,2,0,10,August,Train,Climbing,FR
508,Nicholas Campbell,Male,43,Photography Expedition,Hot,Low,Business,2,1,6,July,Airplane,Climbing,FR
509,Carl Conway,Male,24,Village,Hot,Low,Business,5,0,3,June,Airplane,Drawing,FR
510,Anthony Davis,Female,22,Village,Hot,High,Business,2,0,8,July,Car,Drawing,FR
511,Lisa Bradford,Male,21,Countryside,Hot,Low,Business,5,0,8,August,Airplane,Climbing,FR
512,Clifford Robertson,Male,61,Island,Hot,Medium,Leisure,4,1,9,August,Bus,Gaming,EN
513,Holly Wood,Female,23,Countryside,Cold,High,Leisure,2,1,13,June,Ferry,Drawing,ZH
514,Charles Vasquez,Male,50,Photography Expedition,Warm,High,Leisure,4,1,5,June,Ferry,Climbing,FR
515,Sydney Fields,Male,35,Lake,Hot,High,Business,1,1,12,July,Airplane,Gaming,FR
516,Sharon Spencer,Male,46,Village,Hot,Low,Business,2,0,2,August,Bus,Climbing,ZH
517,Kristin Young,Male,25,Lake,Cold,High,Leisure,5,1,4,July,Car,Photography,ZH
518,Heather Johnson,Male,46,Village,Hot,High,Leisure,3,1,11,August,Bus,Drawing,ZH
519,Carrie Peterson,Male,44,Lake,Warm,Low,Business,2,1,8,August,Car,Gaming,FR
520,Rebecca Howard,Male,47,Lake,Hot,High,Leisure,5,1,14,August,Train,Climbing,EN
521,John Lewis,Female,50,City,Hot,Medium,Business,5,1,2,June,Bus,Drawing,EN
522,Johnny Bell,Male,61,Mountain,Cold,Low,Business,4,1,1,August,Train,Gaming,EN
523,Thomas Wilson,Female,39,Countryside,Hot,High,Business,1,0,6,August,Airplane,Drawing,EN
524,Benjamin Moss,Male,40,Mountain,Hot,High,Business,4,0,6,July,Train,Photography,EN
525,Luke Larson,Female,33,Spa Retreat,Cold,High,Leisure,2,0,5,June,Airplane,Climbing,FR
