,Name,Gender,Age,Destination_Category,Temperature,Budget,Purpose,Num_of_People,Families,Duration,Travel Months,Transportation,Hobby,Language
254,Sarah Brown,Male,54,Mountain,Hot,Medium,Business,3,1,13,September,Train,Intellectual Pursuits,EN
255,Dr. Kristin Jennings,Male,53,Island,Cold,Low,Leisure,4,1,7,September,Bus,Culinary,ZH
256,Audrey Flores,Female,22,Spa Retreat,Warm,Low,Leisure,3,0,1,September,Airplane,Physical Sports,ZH
257,Julian Simpson,Male,45,Village,Warm,Medium,Business,2,1,9,November,Airplane,Physical Sports,EN
258,Ashley Williams,Male,59,Mountain,Warm,Low,Leisure,3,0,13,October,Train,Intellectual Pursuits,FR
259,Michelle Donaldson,Male,39,Countryside,Warm,High,Leisure,4,1,10,September,Bus,Outdoor Exploration,ZH
260,Gail Hardin,Male,42,Countryside,Warm,High,Leisure,4,1,2,November,Ferry,Culinary,ZH
261,Marilyn Carpenter,Female,22,Ski Resort,Hot,Low,Leisure,1,1,8,September,Airplane,Physical Sports,ZH
262,Angel Thompson,Male,56,City,Warm,Low,Business,3,0,14,October,Ferry,Creative Arts,ZH
263,Matthew Ali,Male,58,Island,Hot,High,Business,1,0,9,October,Bus,Outdoor Exploration,FR
264,Jesse Garcia,Male,34,Photography Expedition,Warm,Medium,Leisure,4,1,8,November,Ferry,Creative Arts,ZH
265,Janice Austin,Male,47,Photography Expedition,Cold,Low,Business,2,0,12,November,Ferry,Creative Arts,ZH
266,William Norris,Female,63,Winery,Warm,High,Leisure,3,1,14,October,Ferry,Physical Sports,ZH
267,Tamara Rasmussen,Female,53,Ski Resort,Warm,Low,Leisure,1,0,8,September,Train,Physical Sports,EN
268,Sandra Rodriguez,Male,56,Village,Warm,High,Business,1,1,8,November,Ferry,Culinary,ZH
269,John Noble,Male,24,Ski Resort,Hot,Medium,Business,4,0,14,September,Airplane,Outdoor Exploration,EN
270,Sarah Brown,Female,59,Photography Expedition,Hot,Medium,Business,1,1,2,October,Car,Outdoor Exploration,ZH
271,Michelle Whitaker,Female,31,Winery,Cold,Low,Leisure,2,0,3,September,Train,Physical Sports,ZH
272,Jack Diaz,Female,37,Village,Cold,High,Business,2,1,14,November,Airplane,Physical Sports,FR
273,Ronald Robinson,Male,22,Countryside,Hot,Medium,Business,4,1,1,October,Bus,Outdoor Exploration,FR
274,Janet Welch,Female,19,Island,Hot,Medium,Business,5,0,6,November,Airplane,Creative Arts,FR
275,Brandy Johnson,Male,33,Photography Expedition,Hot,Medium,Leisure,4,1,8,November,Airplane,Physical Sports,FR
276,Molly Lewis,Female,47,Spa Retreat,Hot,Medium,Business,3,0,3,October,Bus,Intellectual Pursuits,FR
277,Jeremy Ryan,Female,52,Village,Warm,Low,Leisure,4,1,14,October,Airplane,Physical Sports,EN
278,Carla Sanchez,Female,19,Island,Cold,High,Leisure,5,0,12,October,Train,Culinary,FR
279,Jessica Mckay,Male,46,Ski Resort,Hot,Low,Leisure,5,1,9,October,Bus,Creative Arts,ZH
280,Steven Murphy,Male,36,Spa Retreat,Warm,High,Business,3,0,7,September,Airplane,Outdoor Exploration,EN
281,Katie Hall,Male,44,Village,Hot,High,Leisure,2,1,6,October,Airplane,Creative Arts,ZH
282,Karen Vega,Male,35,Lake,Hot,Low,Business,3,1,6,November,Bus,Intellectual Pursuits,FR
283,Daniel Wong,Female,50,Photography Expedition,Hot,Low,Business,3,0,8,November,Bus,Creative Arts,ZH
284,Hailey Ochoa,Male,35,Lake,Hot,High,Business,2,0,7,November,Bus,Culinary,ZH
285,Zachary Harris,Female,47,Countryside,Cold,High,Business,5,0,6,October,Train,Intellectual Pursuits,FR
286,Michelle King,Male,36,Winery,Hot,Low,Business,2,0,4,October,Car,Physical Sports,EN
287,Martha Caldwell,Male,37,Lake,Cold,Low,Business,4,0,2,October,Ferry,Physical Sports,ZH
288,Patricia Lynch,Male,54,Lake,Cold,High,Business,3,1,9,November,Airplane,Intellectual Pursuits,FR
289,Mr. Kenneth Vasquez PhD,Male,28,City,Cold,Low,Business,3,0,11,November,Ferry,Physical Sports,FR
290,Juan Dean,Female,42,Winery,Warm,High,Business,1,0,3,October,Ferry,Intellectual Pursuits,ZH
291,Mercedes Harris,Male,53,Spa Retreat,Cold,Low,Business,3,0,11,October,Train,Creative Arts,ZH
292,Dawn Frazier,Male,53,Countryside,Warm,Medium,Leisure,1,1,9,October,Bus,Creative Arts,FR
293,Dr. James Perez,Female,55,Lake,Warm,High,Business,1,0,4,September,Bus,Intellectual Pursuits,ZH
294,Tara Wolf,Male,35,Spa Retreat,Hot,Low,Business,5,1,7,October,Bus,Intellectual Pursuits,EN
295,Dr. Robert Blackburn,Male,44,Village,Hot,Medium,Leisure,5,1,10,October,Train,Culinary,EN
296,Rodney Alexander,Male,42,Photography Expedition,Cold,Medium,Business,1,0,4,September,Car,Creative Arts,EN
297,Andrew Wright,Female,48,Lake,Cold,Medium,Leisure,5,0,1,September,Car,Intellectual Pursuits,FR
298,Danielle Odonnell,Female,23,Lake,Cold,Medium,Business,3,1,13,October,Train,Intellectual Pursuits,EN
299,Jeanne Vargas,Female,54,Spa Retreat,Hot,Medium,Leisure,2,0,4,September,Airplane,Creative Arts,ZH
300,William Buchanan,Male,34,Winery,Hot,Low,Business,4,0,10,September,Car,Creative Arts,FR
301,Kimberly Nelson,Female,58,Spa Retreat,Hot,High,Leisure,2,0,11,October,Car,Intellectual Pursuits,ZH
302,Mark Hill,Male,31,Lake,Cold,Medium,Leisure,4,1,6,September,Car,Outdoor Exploration,ZH
303,Mary Wright,Male,56,Countryside,Warm,High,Business,5,0,12,October,Train,Culinary,ZH
304,Thomas Miller,Male,64,Winery,Hot,Low,Business,3,0,6,November,Train,Physical Sports,FR
305,Michelle Lopez,Female,38,Lake,Cold,Medium,Leisure,3,1,12,November,Train,Creative Arts,FR
306,Kelsey Moran,Female,19,Village,Cold,Low,Business,5,0,9,October,Bus,Outdoor Exploration,FR
307,Mindy Duncan,Female,33,Spa Retreat,Warm,Low,Business,5,0,4,September,Bus,Physical Sports,ZH
308,Dennis Alvarado,Female,44,Ski Resort,Hot,Medium,Business,2,0,14,November,Bus,Culinary,FR
309,Sergio Graham,Female,28,Countryside,Hot,High,Business,3,1,10,September,Bus,Creative Arts,ZH
310,Alejandro Young,Female,26,Lake,Warm,Medium,Leisure,5,0,12,November,Airplane,Culinary,FR
311,Daniel Hester,Female,59,Photography Expedition,Warm,High,Business,1,1,6,September,Car,Creative Arts,EN
312,Sarah Hicks,Male,21,Village,Cold,Medium,Business,5,0,11,November,Bus,Creative Arts,ZH
313,Theresa Roman,Male,62,City,Cold,High,Leisure,5,0,13,September,Train,Creative Arts,ZH
314,Morgan Sutton,Female,46,Lake,Cold,High,Business,4,1,10,November,Car,Culinary,ZH
315,Brittney Miller,Male,56,Ski Resort,Warm,Low,Leisure,2,0,9,October,Bus,Outdoor Exploration,ZH
316,Danielle Velasquez,Female,47,Photography Expedition,Hot,Medium,Leisure,1,0,9,October,Airplane,Intellectual Pursuits,FR
317,Michael Khan,Male,32,City,Hot,Low,Business,5,1,13,September,Airplane,Outdoor Exploration,ZH
318,Kim Caldwell,Female,42,Winery,Hot,High,Business,1,0,6,October,Airplane,Culinary,EN
319,Scott Scott,Female,58,Winery,Hot,High,Business,2,1,5,September,Bus,Intellectual Pursuits,EN
320,Jesus Williams,Male,36,City,Warm,Medium,Business,3,1,11,September,Car,Physical Sports,EN
321,Joseph Frederick,Female,29,Winery,Hot,High,Leisure,1,1,9,September,Train,Outdoor Exploration,FR
322,Julie Hernandez,Female,53,Island,Hot,Low,Business,1,1,14,September,Train,Culinary,FR
323,Crystal Harmon,Male,55,Spa Retreat,Cold,Medium,Leisure,4,1,12,October,Bus,Physical Sports,ZH
324,Travis Lawrence,Female,26,Spa Retreat,Warm,High,Leisure,3,1,3,October,Ferry,Culinary,EN
325,Carla Chavez,Male,22,Countryside,Warm,Medium,Leisure,1,1,6,October,Ferry,Intellectual Pursuits,ZH
326,Randy Schneider,Female,32,City,Warm,Medium,Leisure,2,0,14,November,Car,Outdoor Exploration,ZH
327,Shawn Odonnell,Male,50,Countryside,Cold,High,Leisure,3,0,12,November,Bus,Intellectual Pursuits,ZH
328,Michael Watson,Male,49,Island,Hot,Low,Business,1,0,2,October,Bus,Culinary,FR
329,Kimberly Anderson,Female,45,Island,Hot,High,Business,1,1,1,October,Airplane,Creative Arts,ZH
330,Kristin Hernandez,Male,52,Village,Hot,High,Business,3,0,9,October,Ferry,Intellectual Pursuits,ZH
331,Erik Taylor,Female,56,Village,Hot,High,Business,4,1,13,September,Train,Creative Arts,FR
332,Jason Durham,Male,58,Lake,Warm,Low,Business,5,1,6,September,Airplane,Physical Sports,FR
333,Stacy Bates,Female,44,City,Warm,Low,Business,5,0,13,October,Train,Intellectual Pursuits,EN
334,Charles Snyder,Female,26,Village,Cold,Medium,Business,2,1,5,September,Bus,Creative Arts,FR
335,Shawn Riley,Female,38,Lake,Hot,Low,Business,1,1,1,November,Bus,Physical Sports,FR
336,Craig Brady,Male,37,Spa Retreat,Cold,Low,Leisure,5,1,10,November,Train,Physical Sports,EN
337,Anne Savage,Female,42,City,Hot,High,Business,4,1,8,November,Train,Creative Arts,EN
338,Daisy Wolfe,Male,56,Spa Retreat,Warm,Low,Leisure,5,0,10,November,Car,Physical Sports,FR
339,Martin Gomez,Male,30,Village,Warm,High,Business,3,0,1,October,Ferry,Outdoor Exploration,EN
340,Martin Gomez,Male,22,Mountain,Warm,Low,Business,3,1,7,October,Airplane,Culinary,ZH
341,Alisha Fisher,Female,30,Spa Retreat,Cold,High,Business,1,0,4,October,Train,Physical Sports,ZH
342,Katie Hernandez,Male,34,Ski Resort,Cold,Medium,Leisure,5,1,1,October,Bus,Intellectual Pursuits,FR
343,Jason Davis,Male,63,Photography Expedition,Hot,Low,Business,3,1,1,October,Bus,Intellectual Pursuits,EN
344,Mrs. Katie Levine,Female,39,Photography Expedition,Cold,Medium,Leisure,4,1,7,November,Bus,Intellectual Pursuits,EN
345,Henry Sims,Female,33,Countryside,Warm,Medium,Business,4,1,1,September,Bus,Creative Arts,EN
346,Teresa Obrien,Female,61,Village,Warm,High,Business,1,1,2,September,Bus,Physical Sports,ZH
347,Ebony Collins,Male,59,Island,Warm,High,Leisure,2,1,12,October,Airplane,Creative Arts,FR
348,Joshua Jones,Male,27,Village,Hot,Low,Leisure,4,0,11,September,Car,Outdoor Exploration,EN
349,Nicole Brown,Male,47,Spa Retreat,Cold,Low,Business,5,0,4,October,Airplane,Outdoor Exploration,ZH
350,Brandon Mcdaniel,Male,39,Spa Retreat,Hot,Medium,Business,5,1,8,October,Train,Culinary,FR
351,Gwendolyn Brown,Male,22,Mountain,Cold,Medium,Business,5,0,14,November,Train,Culinary,FR
352,Susan Grimes,Female,60,Mountain,Hot,High,Business,2,1,8,November,Ferry,Outdoor Exploration,ZH
353,Chad Kennedy,Female,59,Island,Hot,High,Leisure,2,0,12,November,Train,Outdoor Exploration,ZH
354,Miranda Bowers,Female,50,Photography Expedition,Cold,High,Business,1,1,12,September,Bus,Outdoor Exploration,EN
355,Amy Richards,Female,43,Lake,Warm,High,Leisure,5,1,12,November,Train,Creative Arts,EN
356,Christopher Barry,Female,26,Mountain,Hot,High,Business,2,0,12,September,Train,Creative Arts,FR
357,Judith Franco,Female,32,Winery,Hot,Medium,Business,3,1,13,September,Ferry,Culinary,ZH
358,Alexander Daniels,Male,38,Winery,Cold,Low,Business,2,1,4,September,Train,Intellectual Pursuits,ZH
359,Keith Robinson,Male,59,Village,Hot,High,Business,4,1,6,October,Train,Culinary,FR
360,Joshua Moore,Female,23,Village,Hot,High,Business,3,0,6,October,Car,Physical Sports,FR
361,Jessica Erickson,Male,37,Village,Cold,Medium,Business,5,0,4,September,Airplane,Creative Arts,FR
362,Rebecca Martinez,Male,51,Mountain,Hot,Low,Leisure,2,0,9,October,Bus,Intellectual Pursuits,ZH
363,Roger Mathews,Female,62,Village,Hot,Low,Leisure,5,1,10,October,Bus,Culinary,FR
364,Heather Greene,Female,40,Countryside,Hot,High,Leisure,3,1,13,October,Car,Creative Arts,EN
365,John Melendez,Male,49,Island,Hot,Medium,Business,1,0,6,September,Train,Outdoor Exploration,ZH
366,Rodney Ellison,Female,44,Ski Resort,Warm,Low,Leisure,1,1,8,November,Airplane,Intellectual Pursuits,ZH
367,Thomas Davis,Male,45,Countryside,Warm,Low,Business,5,1,1,October,Train,Creative Arts,EN
368,Erik Myers,Female,20,Lake,Warm,High,Leisure,3,1,6,October,Bus,Creative Arts,ZH
369,John Martin,Female,42,Spa Retreat,Cold,High,Leisure,2,0,5,November,Car,Creative Arts,FR
370,Phillip Johnson,Female,46,Village,Cold,Medium,Business,2,0,13,November,Airplane,Creative Arts,ZH
371,Carol Torres,Male,48,City,Hot,High,Business,2,0,3,November,Ferry,Outdoor Exploration,EN
372,Laura Mahoney,Female,34,Spa Retreat,Cold,Low,Business,2,1,14,September,Ferry,Intellectual Pursuits,ZH
373,Sherri Jones,Male,47,Countryside,Hot,Low,Leisure,4,1,6,September,Car,Physical Sports,ZH
374,James Wolf,Male,51,Spa Retreat,Cold,High,Leisure,1,0,10,November,Bus,Intellectual Pursuits,ZH
375,James Delacruz,Male,44,Lake,Cold,High,Business,2,0,14,November,Airplane,Creative Arts,ZH
376,Kathryn Scott,Male,33,Countryside,Hot,High,Leisure,3,1,10,September,Train,Creative Arts,FR
377,Joshua Harvey,Female,56,Photography Expedition,Warm,Low,Leisure,3,1,13,September,Ferry,Intellectual Pursuits,ZH
378,Justin Lewis,Male,18,City,Hot,Medium,Leisure,4,1,2,November,Ferry,Creative Arts,ZH
379,Cameron Franklin,Female,59,Winery,Cold,High,Business,2,0,12,November,Bus,Creative Arts,ZH
380,Alyssa Boyer,Female,55,City,Hot,Medium,Leisure,3,0,6,November,Ferry,Outdoor Exploration,ZH
381,Kevin Osborne,Female,19,Countryside,Hot,Low,Business,5,1,9,September,Train,Intellectual Pursuits,FR
382,Joseph Carr,Male,31,Island,Hot,High,Leisure,1,0,11,November,Train,Intellectual Pursuits,EN
383,Anthony Coleman,Male,40,City,Hot,Low,Business,4,1,4,September,Ferry,Creative Arts,ZH
384,Edward Ballard,Male,23,Mountain,Warm,Low,Business,3,0,13,September,Ferry,Outdoor Exploration,FR
385,Aimee Miller,Female,63,Mountain,Cold,Medium,Business,1,1,8,September,Bus,Intellectual Pursuits,FR
386,Thomas Long,Female,26,Mountain,Hot,High,Business,2,0,6,September,Airplane,Intellectual Pursuits,EN
387,Mary Harris,Male,54,City,Warm,High,Business,5,1,4,September,Bus,Creative Arts,EN
388,Brianna Simpson,Female,60,Spa Retreat,Cold,Medium,Business,5,0,14,September,Car,Creative Arts,EN
389,Karen Davenport,Female,33,Island,Warm,Low,Business,1,0,9,October,Train,Physical Sports,FR
390,Kendra Cox,Female,62,Village,Warm,Low,Leisure,1,1,2,October,Ferry,Physical Sports,ZH
391,Amber Wiggins,Male,58,Ski Resort,Warm,High,Leisure,3,1,4,November,Bus,Intellectual Pursuits,EN
392,Matthew Vargas,Female,58,Mountain,Hot,Medium,Business,1,0,4,November,Car,Physical Sports,EN
393,Marvin Patton,Male,37,Mountain,Cold,Medium,Leisure,5,0,8,October,Bus,Culinary,FR
394,Tara Simpson,Male,25,Village,Warm,Medium,Leisure,3,0,6,October,Car,Creative Arts,EN
395,Christy Daniels,Male,37,Photography Expedition,Warm,High,Business,1,0,13,September,Airplane,Creative Arts,EN
396,Morgan Young,Male,62,Countryside,Warm,High,Leisure,1,0,14,October,Airplane,Culinary,EN
397,Samantha Marks,Male,48,Photography Expedition,Warm,Low,Leisure,2,1,7,October,Bus,Physical Sports,EN
398,Heather Richards,Male,44,Spa Retreat,Warm,Medium,Leisure,1,1,2,October,Airplane,Physical Sports,FR
399,Christina Silva,Female,48,Spa Retreat,Warm,Low,Business,2,1,11,September,Airplane,Creative Arts,FR
400,Anita Bell,Male,31,Mountain,Hot,Medium,Business,4,0,2,November,Car,Outdoor Exploration,ZH
401,Marisa Reed,Female,30,Winery,Hot,Medium,Business,4,1,4,September,Ferry,Outdoor Exploration,ZH
402,Emily Marsh,Male,25,Winery,Cold,High,Leisure,5,0,3,October,Ferry,Outdoor Exploration,FR
403,Miranda Cruz,Female,44,Island,Warm,High,Business,1,0,2,November,Ferry,Creative Arts,FR
404,Molly Johnson,Male,56,Village,Cold,Medium,Leisure,3,0,7,October,Airplane,Physical Sports,EN
405,Elijah Ruiz,Male,32,Countryside,Warm,Low,Leisure,1,0,2,November,Train,Creative Arts,EN
406,Mrs. Stacy Anderson,Female,44,Lake,Cold,High,Business,4,1,7,September,Car,Intellectual Pursuits,ZH
407,Michelle Park,Female,48,Spa Retreat,Warm,High,Business,1,0,3,October,Train,Culinary,EN
408,Ashley Dougherty,Male,59,Countryside,Warm,Medium,Leisure,4,1,9,November,Train,Culinary,EN
409,Cody Benson,Male,58,Spa Retreat,Warm,High,Leisure,2,1,3,October,Bus,Outdoor Exploration,EN
410,Mr. Brandon Thompson,Male,63,Mountain,Cold,Low,Leisure,3,0,9,November,Bus,Culinary,ZH
411,Darius Jensen,Female,39,Village,Warm,Low,Business,1,1,8,November,Ferry,Creative Arts,ZH
412,Regina Tran,Male,40,City,Cold,Low,Leisure,5,1,2,September,Ferry,Outdoor Exploration,EN
413,Stanley Sanford,Female,31,City,Warm,Medium,Leisure,2,0,10,November,Ferry,Creative Arts,ZH
414,Amanda Merritt,Male,33,Island,Warm,Medium,Business,2,1,5,October,Airplane,Outdoor Exploration,ZH
415,Michael Maynard,Male,34,Village,Cold,High,Business,1,1,4,October,Bus,Culinary,EN
416,Zachary Howard,Female,37,Island,Warm,Medium,Business,5,0,1,October,Airplane,Culinary,FR
417,Kyle Smith,Male,64,Island,Cold,Low,Business,2,0,13,September,Car,Intellectual Pursuits,EN
418,Angela Williams,Female,40,City,Hot,Low,Business,4,0,3,November,Airplane,Intellectual Pursuits,FR
419,Kimberly Rogers,Male,53,Countryside,Hot,Medium,Leisure,1,0,1,November,Airplane,Culinary,EN
420,Patrick Cunningham,Female,35,Spa Retreat,Cold,High,Business,3,0,11,September,Car,Intellectual Pursuits,FR
421,Denise Mosley,Male,18,Countryside,Warm,High,Leisure,2,1,10,September,Bus,Outdoor Exploration,EN
422,Michelle Espinoza,Male,28,Winery,Hot,High,Leisure,1,1,10,September,Train,Creative Arts,ZH
423,Mary Garcia,Male,19,Lake,Cold,Low,Business,4,0,11,September,Bus,Intellectual Pursuits,ZH
424,Alyssa Jones,Male,46,Village,Cold,Low,Business,5,0,1,September,Airplane,Creative Arts,ZH
425,Aaron Jackson,Male,38,Photography Expedition,Warm,Low,Leisure,3,0,11,November,Train,Culinary,EN
426,Laura Wells,Male,61,Countryside,Hot,Medium,Leisure,2,1,14,November,Train,Physical Sports,EN
427,Traci Atkinson,Male,22,Photography Expedition,Hot,Medium,Business,4,1,2,November,Car,Physical Sports,ZH
428,Hannah Ross,Male,21,Mountain,Warm,High,Business,4,0,8,October,Bus,Outdoor Exploration,ZH
429,Aaron Fisher,Female,39,Spa Retreat,Cold,Medium,Business,2,1,5,November,Bus,Physical Sports,EN
430,John Lopez,Female,40,City,Hot,Medium,Leisure,3,1,1,September,Airplane,Intellectual Pursuits,EN
431,Molly Solis,Male,51,Winery,Warm,High,Business,4,1,14,November,Bus,Intellectual Pursuits,FR
432,Sandra Lopez,Male,52,Countryside,Hot,Medium,Leisure,3,0,3,November,Train,Creative Arts,ZH
433,Jacqueline Stein,Male,18,Island,Warm,High,Business,5,1,9,September,Bus,Culinary,FR
434,Kelly Atkins,Female,39,Ski Resort,Warm,Medium,Business,5,0,6,September,Airplane,Intellectual Pursuits,ZH
435,Teresa Lopez,Female,46,Island,Cold,Medium,Business,3,1,14,November,Airplane,Physical Sports,EN
436,James Hernandez,Male,59,Photography Expedition,Hot,High,Business,1,1,2,September,Bus,Physical Sports,FR
437,Alexis Garcia,Female,42,Mountain,Warm,Low,Business,2,1,8,September,Ferry,Creative Arts,ZH
438,Eric Morris,Male,18,Countryside,Hot,Low,Leisure,3,0,6,October,Airplane,Physical Sports,ZH
439,Brandon Robinson,Male,24,Countryside,Cold,Medium,Business,5,0,10,November,Ferry,Physical Sports,ZH
440,Terri Ross,Male,57,Village,Warm,Low,Business,2,1,6,September,Train,Intellectual Pursuits,EN
441,Karen Barry,Female,35,City,Cold,Medium,Leisure,1,1,6,November,Ferry,Physical Sports,FR
442,Ashley Price,Male,64,Island,Cold,Medium,Business,2,0,7,November,Ferry,Intellectual Pursuits,FR
443,Emily Harvey,Male,24,Spa Retreat,Warm,High,Leisure,2,0,2,October,Train,Physical Sports,EN
444,Angela Khan,Female,19,City,Hot,Medium,Business,4,0,5,October,Train,Physical Sports,EN
445,Sheila Thompson,Male,38,Lake,Hot,Medium,Business,2,0,10,September,Bus,Physical Sports,ZH
446,Dawn Hernandez,Male,23,Village,Cold,High,Leisure,5,0,6,November,Train,Culinary,FR
447,Jennifer Gibson,Female,35,Lake,Warm,Low,Business,5,1,2,November,Ferry,Culinary,FR
448,Terrance Garcia,Female,54,Photography Expedition,Warm,High,Leisure,4,0,11,October,Bus,Intellectual Pursuits,EN
449,Joseph Mckay,Male,22,Spa Retreat,Hot,Low,Business,2,0,11,September,Train,Physical Sports,EN
450,Tara Martin,Female,38,Photography Expedition,Cold,High,Leisure,4,0,7,October,Ferry,Culinary,ZH
451,Kathleen Hall,Male,46,Winery,Warm,Medium,Leisure,1,0,6,September,Car,Creative Arts,FR
452,Nichole Francis,Female,30,Ski Resort,Cold,Low,Leisure,2,0,4,October,Bus,Physical Sports,EN
453,William Campbell,Male,56,Winery,Hot,Medium,Leisure,3,0,3,October,Airplane,Physical Sports,ZH
454,Michael Yoder,Female,28,Countryside,Cold,Medium,Leisure,2,0,6,September,Train,Outdoor Exploration,FR
455,Frank Reyes,Female,18,Countryside,Cold,High,Business,1,0,8,November,Train,Physical Sports,ZH
456,Elizabeth Doyle,Female,51,Countryside,Cold,Low,Business,4,0,6,November,Train,Outdoor Exploration,ZH
457,Valerie Roth,Male,28,Countryside,Warm,High,Business,2,0,9,September,Airplane,Physical Sports,EN
458,Danielle Mills,Female,55,Mountain,Hot,Low,Business,2,1,2,October,Train,Outdoor Exploration,EN
459,Julie Harris,Male,50,Photography Expedition,Cold,Medium,Leisure,1,0,1,November,Car,Physical Sports,EN
460,Michael Lopez,Female,37,Island,Warm,High,Business,3,0,2,November,Car,Creative Arts,FR
461,Michelle Evans,Male,18,Mountain,Cold,Low,Business,1,1,2,September,Bus,Outdoor Exploration,ZH
462,Oscar Chaney,Male,41,Spa Retreat,Hot,Medium,Business,1,1,10,November,Ferry,Culinary,ZH
463,Kevin Young,Male,51,Photography Expedition,Warm,High,Business,5,0,5,September,Bus,Physical Sports,ZH
464,Brittany Mccullough,Male,63,Mountain,Warm,High,Business,4,1,10,October,Bus,Outdoor Exploration,ZH
465,Katrina Hoffman,Male,25,Countryside,Hot,High,Business,2,1,8,October,Train,Creative Arts,FR
466,Jeremy Singh,Male,22,Photography Expedition,Cold,Low,Business,3,1,1,November,Bus,Outdoor Exploration,FR
467,Mary Barber,Female,55,Lake,Warm,Low,Business,4,0,5,October,Bus,Physical Sports,EN
468,Susan Erickson,Male,18,Winery,Hot,Medium,Business,5,1,1,September,Bus,Culinary,FR
469,Paula Brown,Male,55,Mountain,Warm,Low,Leisure,4,0,12,October,Bus,Physical Sports,FR
