,Name,Gender,Age,Destination_Category,Temperature,Budget,Purpose,Num_of_People,Families,Duration,Travel Months,Transportation,Hobby,Language
255,Michelle Cox,Male,43,Ski Resort,Warm,High,Leisure,3,1,12,August,Ferry,Physical Sports,ZH
256,Wayne Green,Female,20,Mountain,Cold,Medium,Business,5,1,8,June,Ferry,Physical Sports,FR
257,Melissa Barber,Female,45,Island,Warm,Medium,Business,2,0,11,June,Ferry,Physical Sports,FR
258,Charles Rhodes,Male,42,Mountain,Warm,Medium,Business,4,1,5,August,Airplane,Physical Sports,ZH
259,Nancy Kennedy,Female,44,Lake,Hot,Low,Business,4,0,2,August,Bus,Physical Sports,ZH
260,Stefanie Diaz,Female,53,Photography Expedition,Warm,Medium,Business,2,0,3,August,Bus,Physical Sports,FR
261,Taylor Jimenez,Male,55,Lake,Warm,High,Leisure,1,0,14,August,Car,Outdoor Exploration,FR
262,Lisa Young,Female,23,Island,Hot,Medium,Leisure,5,1,6,July,Train,Physical Sports,EN
263,Mark Shepherd,Male,47,Spa Retreat,Warm,High,Leisure,3,1,9,August,Train,Intellectual Pursuits,ZH
264,Dennis Garcia,Male,55,Winery,Cold,High,Leisure,5,1,6,June,Bus,Physical Sports,EN
265,Mary Johnson,Male,58,Countryside,Hot,Low,Business,1,1,12,July,Train,Culinary,EN
266,Mackenzie Blair,Female,52,Spa Retreat,Cold,High,Leisure,4,0,6,June,Airplane,Creative Arts,ZH
267,Tina Mccarthy,Male,29,Winery,Warm,Medium,Business,4,1,7,August,Airplane,Intellectual Pursuits,ZH
268,Danielle Calderon,Male,39,Spa Retreat,Hot,High,Business,2,1,2,August,Bus,Physical Sports,ZH
269,Christopher Flores,Female,20,Photography Expedition,Cold,Medium,Leisure,3,1,6,June,Train,Outdoor Exploration,FR
270,Anthony Manning,Female,38,Lake,Warm,Low,Leisure,4,1,5,July,Train,Outdoor Exploration,EN
271,Jennifer Jordan,Male,39,Countryside,Cold,Medium,Leisure,3,1,11,July,Bus,Outdoor Exploration,ZH
272,Robert Scott,Male,36,Spa Retreat,Warm,Low,Business,4,0,1,July,Train,Outdoor Exploration,FR
273,Christine Wood,Male,55,Ski Resort,Cold,Low,Business,2,1,4,June,Bus,Creative Arts,EN
274,Melanie Blake,Female,53,City,Cold,High,Leisure,5,0,3,June,Airplane,Intellectual Pursuits,ZH
275,Patrick Tyler,Male,63,Lake,Warm,High,Business,1,0,4,July,Ferry,Culinary,FR
276,Mark Anderson,Male,62,Ski Resort,Hot,Low,Business,3,1,13,August,Train,Intellectual Pursuits,EN
277,Diane Smith,Male,61,Ski Resort,Warm,Low,Leisure,1,1,2,August,Car,Creative Arts,FR
278,Anthony Wagner,Female,28,Ski Resort,Cold,Medium,Business,2,1,13,August,Car,Outdoor Exploration,ZH
279,Faith Bolton,Female,24,Countryside,Warm,High,Leisure,5,1,2,August,Car,Creative Arts,FR
280,Jonathan Jacobs,Female,25,Mountain,Hot,Medium,Leisure,4,1,6,June,Car,Creative Arts,ZH
281,Shawn Lewis,Male,19,Ski Resort,Cold,Medium,Business,3,1,13,June,Train,Creative Arts,ZH
282,Isaac Grant,Male,28,Spa Retreat,Cold,Medium,Leisure,2,0,9,August,Train,Culinary,EN
283,Natalie Mccormick,Male,46,Ski Resort,Warm,High,Business,2,0,13,August,Bus,Intellectual Pursuits,ZH
284,Eric Hernandez,Female,24,Spa Retreat,Hot,High,Business,5,0,7,June,Bus,Outdoor Exploration,FR
285,Jeffrey Cook,Female,52,Winery,Hot,Low,Business,5,0,2,August,Train,Outdoor Exploration,EN
286,Jessica Johnson,Female,19,Lake,Hot,High,Business,1,0,11,June,Bus,Outdoor Exploration,EN
287,Heather Barrett,Male,42,Mountain,Hot,Medium,Business,3,1,12,June,Bus,Physical Sports,EN
288,Kathleen Patel,Female,54,Village,Warm,High,Business,2,1,2,August,Car,Creative Arts,ZH
289,Shane Johnson,Female,45,Countryside,Cold,High,Business,5,0,4,July,Train,Outdoor Exploration,FR
290,Alyssa Gallagher,Male,23,City,Warm,Low,Leisure,1,1,7,June,Bus,Physical Sports,FR
291,Brandon Wallace,Male,20,Photography Expedition,Hot,Low,Leisure,4,1,7,June,Car,Physical Sports,FR
292,Crystal Robinson,Male,62,Ski Resort,Warm,Low,Business,1,1,5,July,Train,Outdoor Exploration,FR
293,Alexander Buchanan,Male,47,Winery,Cold,High,Leisure,4,1,6,July,Airplane,Outdoor Exploration,FR
294,Nicholas Wheeler,Female,25,Village,Hot,Medium,Leisure,4,0,13,July,Car,Intellectual Pursuits,FR
295,Regina Hernandez,Male,51,Photography Expedition,Hot,Low,Leisure,1,1,10,July,Airplane,Culinary,ZH
296,Diana Kaiser,Male,58,Mountain,Hot,Low,Leisure,4,0,8,July,Train,Creative Arts,EN
297,Stanley Foley,Female,24,Countryside,Cold,Medium,Leisure,2,0,10,June,Car,Intellectual Pursuits,EN
298,Jodi Jones,Male,64,Village,Hot,High,Leisure,3,0,13,July,Airplane,Outdoor Exploration,EN
299,Bradley Franklin,Female,35,Photography Expedition,Hot,Medium,Leisure,3,0,8,July,Ferry,Outdoor Exploration,EN
300,Brianna Bryant,Male,58,Countryside,Hot,Low,Business,4,1,14,August,Airplane,Culinary,ZH
301,Tina Ali,Female,29,Photography Expedition,Hot,Low,Business,3,1,14,July,Train,Culinary,ZH
302,Trevor Marquez,Male,36,Village,Hot,Low,Leisure,4,1,13,August,Ferry,Creative Arts,EN
303,Keith Patel,Male,61,Village,Hot,Low,Leisure,4,1,10,August,Airplane,Physical Sports,ZH
304,Casey Strickland,Male,31,Countryside,Warm,Low,Business,4,0,3,August,Car,Intellectual Pursuits,FR
305,Jasmin Dawson,Male,30,Island,Cold,Medium,Leisure,5,0,5,July,Airplane,Outdoor Exploration,EN
306,Joshua Ramos,Male,50,Spa Retreat,Cold,Medium,Business,2,1,10,July,Bus,Outdoor Exploration,FR
307,April Nunez,Female,21,Mountain,Warm,Low,Business,4,0,11,June,Airplane,Physical Sports,ZH
308,Ricardo Henry,Female,51,Spa Retreat,Hot,High,Leisure,1,0,13,August,Car,Culinary,FR
309,Wendy Roy,Female,27,Photography Expedition,Hot,Low,Business,1,0,11,August,Bus,Culinary,ZH
310,David Soto,Female,25,Countryside,Warm,High,Leisure,4,1,4,August,Train,Culinary,EN
311,Bryan Serrano,Male,27,City,Hot,Low,Leisure,5,0,7,July,Bus,Physical Sports,ZH
312,Candice Davis,Male,27,City,Hot,High,Business,1,0,13,July,Car,Creative Arts,EN
313,Matthew Livingston,Male,27,Mountain,Cold,Medium,Business,2,0,7,August,Train,Creative Arts,ZH
314,Joshua Watson,Female,58,Photography Expedition,Cold,High,Business,3,0,4,August,Train,Creative Arts,FR
315,Alexander Hester,Female,34,Countryside,Hot,Medium,Business,2,0,7,June,Bus,Physical Sports,ZH
316,Eric Gonzalez,Male,30,Village,Hot,High,Leisure,1,1,13,July,Airplane,Creative Arts,FR
317,Aaron Foster,Female,63,Winery,Hot,High,Business,1,1,14,July,Airplane,Creative Arts,FR
318,Wendy Reynolds,Female,60,Village,Hot,Low,Business,5,0,7,August,Bus,Physical Sports,FR
319,Michael Ryan,Female,57,Photography Expedition,Warm,Low,Leisure,3,1,10,June,Ferry,Intellectual Pursuits,ZH
320,Lisa Mcintosh,Male,32,City,Hot,High,Business,5,1,1,July,Airplane,Outdoor Exploration,FR
321,Robin Clark,Male,57,Island,Hot,Low,Leisure,1,0,6,August,Car,Intellectual Pursuits,EN
322,Melissa Schultz,Female,25,Lake,Hot,High,Business,1,0,11,June,Airplane,Culinary,ZH
323,Gregory Shannon,Female,31,Island,Cold,Medium,Leisure,5,1,7,July,Ferry,Outdoor Exploration,EN
324,Rodney Beard,Female,39,Lake,Warm,Medium,Business,1,0,7,July,Car,Physical Sports,EN
325,Jacob Schaefer,Male,38,Mountain,Cold,Low,Business,2,1,11,July,Car,Physical Sports,FR
326,Karen Williams,Male,56,Winery,Warm,Low,Business,1,1,13,July,Airplane,Physical Sports,EN
327,Jon Tran,Male,32,Winery,Hot,Low,Business,1,0,12,August,Bus,Physical Sports,ZH
328,John Warren,Female,37,Ski Resort,Warm,Low,Leisure,5,1,12,August,Ferry,Intellectual Pursuits,EN
329,Ashley Walton,Female,33,Lake,Cold,High,Leisure,1,0,10,August,Airplane,Outdoor Exploration,FR
330,Scott Thompson,Female,62,Photography Expedition,Hot,Low,Leisure,4,0,13,June,Train,Culinary,EN
331,Jesus Lawson,Female,57,Lake,Warm,Medium,Leisure,5,1,6,August,Airplane,Creative Arts,ZH
332,Leah Pearson,Female,22,Photography Expedition,Warm,High,Business,3,0,9,June,Car,Intellectual Pursuits,EN
333,Jessica Young,Male,49,City,Cold,Medium,Leisure,4,1,5,August,Bus,Physical Sports,EN
334,Bryan Erickson,Female,53,Lake,Warm,High,Business,5,1,9,June,Bus,Creative Arts,FR
335,Angela Brown,Female,40,Island,Warm,Low,Leisure,1,1,13,June,Airplane,Intellectual Pursuits,FR
336,Rebecca Walter,Female,32,Village,Cold,High,Leisure,1,1,8,July,Airplane,Creative Arts,ZH
337,Matthew Fisher,Female,36,Village,Cold,High,Business,2,1,4,June,Car,Physical Sports,FR
338,Chad Smith,Male,54,Ski Resort,Cold,Low,Business,4,1,10,August,Train,Creative Arts,EN
339,Lori Woods,Male,35,Winery,Hot,Low,Leisure,4,0,10,August,Airplane,Culinary,ZH
340,Jo Johnson,Female,34,Ski Resort,Hot,High,Leisure,2,0,7,June,Car,Intellectual Pursuits,EN
341,Wendy Sanders,Male,20,Photography Expedition,Cold,Low,Business,3,0,3,June,Train,Outdoor Exploration,ZH
342,Carl Myers,Male,18,Spa Retreat,Hot,High,Leisure,5,0,1,June,Train,Outdoor Exploration,ZH
343,Kristopher Stephens,Male,22,Photography Expedition,Warm,Medium,Business,2,1,5,August,Train,Creative Arts,ZH
344,Edgar Holloway,Male,54,City,Hot,Low,Leisure,4,0,14,August,Car,Physical Sports,FR
345,Gabrielle Bryant,Male,45,Countryside,Cold,Medium,Leisure,1,1,1,July,Ferry,Outdoor Exploration,FR
346,Victoria Stephens,Female,28,Spa Retreat,Warm,Low,Leisure,3,0,8,August,Bus,Intellectual Pursuits,ZH
347,Kent Smith,Female,22,Spa Retreat,Hot,Low,Leisure,3,1,12,June,Airplane,Physical Sports,EN
348,Richard White,Female,45,Village,Warm,Medium,Leisure,1,1,1,June,Train,Culinary,FR
349,Amanda Jackson,Female,20,Photography Expedition,Hot,High,Business,3,0,10,July,Airplane,Culinary,ZH
350,Jennifer Reid,Female,49,Photography Expedition,Cold,High,Leisure,4,0,12,July,Car,Outdoor Exploration,EN
351,Todd Rivera,Female,54,City,Hot,Low,Business,4,1,3,August,Car,Physical Sports,ZH
352,Taylor Martinez,Female,31,Village,Hot,Low,Leisure,2,0,6,August,Bus,Creative Arts,ZH
353,Andre Davis,Female,62,Photography Expedition,Hot,Low,Business,4,0,14,July,Train,Physical Sports,EN
354,Terry Ochoa,Female,34,Ski Resort,Cold,High,Business,4,0,14,August,Airplane,Physical Sports,ZH
355,Sandra Price,Female,36,Photography Expedition,Hot,Low,Leisure,1,0,4,June,Train,Physical Sports,FR
356,Jordan Williams,Female,42,Village,Cold,Medium,Business,5,1,4,July,Ferry,Outdoor Exploration,ZH
357,Philip King,Female,47,Lake,Cold,Low,Business,2,1,7,June,Ferry,Creative Arts,FR
358,Heather Frey,Female,55,Ski Resort,Hot,Low,Business,5,0,5,August,Car,Creative Arts,ZH
359,James Sandoval,Male,63,Winery,Hot,High,Leisure,2,0,7,June,Car,Creative Arts,EN
360,Daniel Porter,Female,18,Ski Resort,Cold,Low,Leisure,1,1,2,August,Bus,Creative Arts,EN
361,Emily Baxter,Female,20,Photography Expedition,Hot,Medium,Leisure,5,1,12,June,Car,Intellectual Pursuits,EN
362,David Neal,Male,46,Ski Resort,Hot,Low,Leisure,2,0,7,June,Ferry,Outdoor Exploration,EN
363,Kevin Robertson,Female,42,City,Cold,Low,Business,5,1,3,June,Car,Creative Arts,EN
364,Tina Hopkins,Female,37,Photography Expedition,Cold,High,Business,2,0,12,July,Car,Creative Arts,ZH
365,John Garcia,Female,40,City,Hot,High,Leisure,4,0,13,July,Car,Intellectual Pursuits,FR
366,Frank Moore,Male,49,Mountain,Cold,Medium,Leisure,1,1,5,August,Airplane,Outdoor Exploration,EN
367,Stephen Nelson,Male,34,Spa Retreat,Hot,Medium,Business,5,0,4,June,Bus,Intellectual Pursuits,EN
368,Jason Harrington,Female,44,Ski Resort,Warm,Low,Business,5,0,2,July,Train,Culinary,ZH
369,Catherine Wallace,Male,46,Island,Cold,Medium,Business,1,1,5,July,Ferry,Creative Arts,ZH
370,Elizabeth Newton,Female,23,Mountain,Cold,Medium,Leisure,2,0,13,July,Train,Creative Arts,FR
371,Brandi Miller,Female,62,City,Warm,Medium,Business,2,1,9,July,Bus,Culinary,ZH
372,Damon Garcia,Female,50,Ski Resort,Warm,Medium,Leisure,3,0,6,June,Airplane,Outdoor Exploration,ZH
373,Anna Small,Female,36,Winery,Hot,High,Business,2,0,14,August,Bus,Outdoor Exploration,EN
374,Eric Martin,Male,32,Countryside,Hot,High,Business,3,1,7,August,Bus,Intellectual Pursuits,ZH
375,Katie Turner,Male,40,Island,Warm,Medium,Leisure,4,1,2,July,Ferry,Intellectual Pursuits,ZH
376,Lisa Smith,Male,36,Village,Hot,Low,Leisure,3,1,13,August,Bus,Outdoor Exploration,ZH
377,Shawn Cox,Female,23,Village,Hot,High,Leisure,4,0,2,July,Car,Culinary,ZH
378,Samantha Steele,Male,47,Island,Warm,High,Leisure,1,0,9,August,Bus,Creative Arts,EN
379,Joan Carrillo,Male,33,Countryside,Cold,Low,Leisure,1,0,13,June,Train,Outdoor Exploration,FR
380,Bryan Taylor,Female,18,City,Warm,Medium,Leisure,1,1,6,June,Airplane,Physical Sports,ZH
381,Lauren Zavala,Female,28,Village,Warm,High,Leisure,3,0,12,August,Ferry,Intellectual Pursuits,FR
382,Kelsey Andrews,Female,39,Spa Retreat,Warm,Low,Leisure,5,1,2,August,Ferry,Outdoor Exploration,FR
383,Dean Vazquez,Male,44,Village,Hot,Medium,Leisure,5,1,3,June,Ferry,Physical Sports,EN
384,Heather Mora,Male,30,Ski Resort,Warm,Medium,Business,3,0,10,August,Bus,Creative Arts,ZH
385,Monica Collins,Female,24,Island,Hot,Medium,Leisure,5,1,2,July,Car,Culinary,EN
386,Amber Gonzalez,Female,34,Ski Resort,Warm,Low,Leisure,5,1,4,June,Train,Culinary,FR
387,Sarah Smith,Female,38,Photography Expedition,Cold,Low,Business,3,1,6,August,Airplane,Outdoor Exploration,ZH
388,Shannon Stokes,Male,50,Mountain,Warm,Low,Leisure,5,0,1,August,Bus,Outdoor Exploration,EN
389,Ronald Roberts,Female,35,City,Hot,Medium,Business,3,0,7,August,Ferry,Physical Sports,FR
390,Connie Murphy,Male,24,Village,Warm,High,Business,2,1,12,June,Airplane,Creative Arts,EN
391,Kathryn Nguyen,Male,31,Lake,Warm,High,Leisure,4,0,14,July,Ferry,Intellectual Pursuits,FR
392,Timothy Oliver,Female,58,Spa Retreat,Hot,Medium,Leisure,2,0,2,August,Airplane,Physical Sports,FR
393,Angelica Robinson,Male,32,Countryside,Cold,Medium,Business,5,1,2,July,Ferry,Intellectual Pursuits,FR
394,Paul Brock,Female,25,Ski Resort,Cold,High,Leisure,5,1,7,June,Ferry,Culinary,FR
395,Tyler Guzman,Male,61,Ski Resort,Cold,High,Business,2,1,5,August,Train,Outdoor Exploration,EN
396,Elizabeth Fernandez,Female,57,Ski Resort,Hot,Low,Business,4,1,7,July,Ferry,Culinary,FR
397,Janet Elliott,Male,28,Spa Retreat,Cold,Low,Leisure,2,0,14,July,Train,Creative Arts,EN
398,Jennifer Blake,Female,30,Countryside,Hot,Medium,Leisure,2,0,4,June,Bus,Outdoor Exploration,ZH
399,Sean Fuller,Male,25,Lake,Cold,High,Leisure,2,0,8,June,Car,Intellectual Pursuits,ZH
400,Gregory Brown,Female,19,Lake,Cold,Low,Leisure,3,1,2,July,Ferry,Culinary,EN
401,Courtney Sparks,Male,31,Lake,Warm,Medium,Leisure,3,1,2,June,Train,Intellectual Pursuits,EN
402,Olivia Edwards,Female,26,Village,Hot,Low,Leisure,1,1,1,July,Bus,Intellectual Pursuits,FR
403,Dr. Christine Skinner,Male,30,Spa Retreat,Warm,Low,Leisure,4,0,12,August,Airplane,Physical Sports,FR
404,Sheila Simmons,Female,24,Ski Resort,Cold,Low,Business,3,1,2,August,Bus,Culinary,EN
405,Jonathan Ramsey,Male,24,Countryside,Cold,Medium,Leisure,2,1,7,August,Ferry,Outdoor Exploration,FR
406,Margaret Espinoza,Female,21,Village,Hot,High,Business,1,1,3,August,Bus,Creative Arts,FR
407,Krystal Brennan,Female,63,City,Hot,Medium,Business,4,0,8,August,Car,Outdoor Exploration,EN
408,Jason Yu,Male,48,City,Cold,High,Leisure,3,1,8,August,Airplane,Culinary,EN
409,Wendy Davis,Male,49,Winery,Cold,High,Leisure,4,1,5,July,Airplane,Intellectual Pursuits,EN
410,Leah Pearson,Male,53,Island,Cold,High,Business,4,1,8,August,Airplane,Creative Arts,EN
411,Justin Burch,Female,24,Spa Retreat,Cold,Low,Leisure,2,1,2,June,Bus,Outdoor Exploration,ZH
412,Jason Schroeder,Female,51,City,Hot,High,Business,4,0,13,July,Train,Intellectual Pursuits,EN
413,Joseph Hawkins,Female,45,Photography Expedition,Hot,Medium,Leisure,4,0,13,August,Car,Creative Arts,FR
414,Ian Miller,Male,56,Photography Expedition,Hot,Medium,Leisure,4,0,7,June,Ferry,Culinary,ZH
415,Robert Nguyen,Male,28,Countryside,Cold,High,Business,1,0,2,August,Bus,Intellectual Pursuits,EN
416,Daniel Santos,Male,48,Island,Hot,Medium,Business,5,1,10,August,Train,Physical Sports,EN
417,Evelyn Kelley,Male,60,Photography Expedition,Cold,High,Leisure,2,0,13,August,Car,Outdoor Exploration,FR
418,Kirk Hill,Female,27,Countryside,Cold,Medium,Business,2,0,2,July,Car,Intellectual Pursuits,EN
419,Gary Jones,Female,33,Mountain,Warm,Low,Business,5,1,9,August,Bus,Creative Arts,FR
420,Susan Thomas,Female,50,City,Hot,Low,Leisure,5,0,11,June,Car,Culinary,FR
421,Kenneth Cabrera,Female,22,Winery,Hot,High,Leisure,3,1,14,August,Bus,Culinary,ZH
422,Jessica Brown,Male,26,City,Cold,Low,Business,5,0,10,August,Car,Culinary,EN
423,Katherine Soto,Female,47,Countryside,Warm,Low,Business,1,0,9,August,Train,Physical Sports,EN
424,Eduardo Reyes,Male,30,City,Cold,Medium,Leisure,4,0,12,June,Airplane,Culinary,EN
425,Amber Martinez,Male,52,Photography Expedition,Warm,Medium,Business,4,0,5,June,Airplane,Intellectual Pursuits,ZH
426,James Porter,Female,64,Island,Hot,Medium,Leisure,2,1,5,June,Airplane,Culinary,FR
427,Daniel Gilbert,Female,50,Mountain,Hot,High,Business,5,1,10,August,Car,Culinary,ZH
428,Beth Ross,Female,45,Ski Resort,Warm,Low,Leisure,4,1,7,August,Ferry,Creative Arts,EN
429,Christopher Gill,Female,43,Spa Retreat,Cold,Medium,Business,5,0,14,June,Train,Physical Sports,EN
430,Edward Pacheco,Female,29,Mountain,Warm,High,Leisure,1,0,3,July,Bus,Outdoor Exploration,ZH
431,Matthew Thomas,Male,36,Village,Warm,Medium,Leisure,2,0,14,August,Ferry,Outdoor Exploration,FR
432,Joseph Lewis,Female,37,Ski Resort,Cold,High,Leisure,4,1,11,June,Train,Outdoor Exploration,FR
433,Leslie Dunn,Male,60,City,Warm,Medium,Leisure,4,0,12,July,Airplane,Intellectual Pursuits,FR
434,Margaret Campbell,Female,19,Island,Warm,Medium,Leisure,3,0,8,July,Train,Physical Sports,EN
435,Lauren Wilson,Female,37,Winery,Cold,Low,Leisure,4,0,12,August,Bus,Culinary,EN
436,Miguel Davis,Male,56,City,Warm,Low,Business,3,1,2,August,Airplane,Creative Arts,ZH
437,Donna Reed,Male,56,Countryside,Cold,High,Leisure,1,0,12,June,Ferry,Creative Arts,FR
438,Patrick Martinez,Male,29,City,Hot,Medium,Leisure,2,0,12,August,Train,Physical Sports,ZH
439,Tyler Howell,Female,50,Photography Expedition,Cold,Medium,Business,1,1,3,June,Car,Outdoor Exploration,FR
440,Diana Sawyer,Female,43,City,Hot,High,Business,1,0,7,June,Airplane,Outdoor Exploration,FR
441,Michelle Estrada,Male,48,Village,Cold,Medium,Leisure,3,0,11,June,Ferry,Culinary,EN
442,Charles Acevedo,Male,46,Winery,Hot,High,Leisure,2,1,8,June,Ferry,Creative Arts,ZH
443,Heather Ware,Male,61,Village,Hot,Medium,Business,1,1,9,August,Ferry,Physical Sports,ZH
444,Kristina James,Female,18,Spa Retreat,Cold,Low,Business,3,0,9,July,Airplane,Creative Arts,EN
445,Shannon Carter,Male,46,City,Warm,Low,Business,2,0,9,August,Car,Creative Arts,EN
446,Kenneth Hardy,Female,46,Photography Expedition,Hot,Low,Leisure,2,1,8,August,Train,Intellectual Pursuits,EN
447,Julie Silva,Female,19,City,Warm,High,Business,4,0,6,June,Bus,Physical Sports,FR
448,Omar Sanders,Female,60,Ski Resort,Cold,Medium,Leisure,4,1,6,July,Train,Creative Arts,FR
449,Jesus Gaines,Male,26,Island,Cold,High,Business,3,1,4,August,Car,Creative Arts,EN
450,Kevin King,Female,55,City,Warm,Medium,Business,5,1,12,August,Car,Intellectual Pursuits,FR
451,Allison Mcfarland,Male,52,City,Hot,Low,Business,1,1,13,June,Bus,Creative Arts,FR
452,Christine Campbell,Female,26,City,Cold,Medium,Leisure,4,0,10,July,Ferry,Outdoor Exploration,FR
453,Joshua Herman,Female,58,City,Cold,Low,Leisure,3,1,1,July,Bus,Outdoor Exploration,ZH
454,Cathy Morgan,Male,41,Mountain,Hot,Low,Leisure,4,1,5,June,Car,Creative Arts,FR
455,Elizabeth Morris,Female,30,Island,Warm,Low,Business,2,0,5,June,Ferry,Culinary,FR
456,Sarah Murphy,Male,54,Countryside,Hot,High,Leisure,3,1,7,July,Ferry,Creative Arts,EN
457,Adam Watkins,Male,36,Mountain,Hot,Low,Business,3,1,13,August,Airplane,Culinary,FR
458,Sara Chaney,Male,45,Island,Hot,High,Leisure,3,1,13,July,Car,Outdoor Exploration,FR
459,Sarah Shah,Male,22,Island,Hot,High,Business,4,1,10,July,Car,Culinary,ZH
460,Tracy Jimenez,Male,56,Winery,Warm,High,Business,3,1,6,June,Bus,Outdoor Exploration,EN
461,Gary Barry,Male,53,Spa Retreat,Hot,High,Leisure,3,0,11,June,Airplane,Creative Arts,EN
462,Ashley Obrien,Female,32,Mountain,Hot,Low,Business,4,0,8,June,Ferry,Intellectual Pursuits,ZH
463,Devon Jordan,Male,25,Countryside,Warm,High,Leisure,3,1,5,August,Ferry,Culinary,ZH
464,Cheryl Harrison,Female,54,Photography Expedition,Warm,Low,Leisure,2,1,12,August,Ferry,Intellectual Pursuits,FR
465,Breanna Kim,Male,42,Spa Retreat,Cold,Low,Leisure,3,0,4,July,Airplane,Outdoor Exploration,EN
466,Megan Moreno,Female,54,Island,Cold,Medium,Business,5,1,5,July,Bus,Outdoor Exploration,EN
467,David Wilson,Female,37,Ski Resort,Cold,Low,Leisure,1,0,6,June,Ferry,Creative Arts,EN
468,Kristin George,Male,39,Winery,Warm,Low,Business,4,0,1,June,Car,Intellectual Pursuits,ZH
469,Ashley Rice,Male,42,Countryside,Hot,High,Business,3,0,9,June,Car,Intellectual Pursuits,EN
470,Casey Smith,Female,55,Spa Retreat,Hot,Medium,Leisure,3,1,4,June,Ferry,Physical Sports,ZH
471,Erica Mcbride,Male,37,Island,Warm,High,Leisure,3,1,2,July,Ferry,Culinary,ZH
472,Kathy Hines,Female,32,Lake,Warm,Medium,Leisure,3,1,2,August,Car,Physical Sports,FR
473,Derek Vaughn,Female,41,Spa Retreat,Hot,Low,Business,2,0,14,July,Train,Intellectual Pursuits,FR
474,Joseph Brown,Female,62,Countryside,Warm,Low,Business,2,0,6,July,Car,Outdoor Exploration,ZH
475,Michael Blackwell,Male,29,City,Warm,Medium,Leisure,5,0,10,August,Airplane,Intellectual Pursuits,FR
476,Lori Young,Male,46,Lake,Cold,Low,Business,4,0,4,June,Train,Creative Arts,EN
477,Elizabeth Lara,Female,57,Village,Cold,High,Business,1,1,7,August,Airplane,Physical Sports,EN
478,Robin Brown,Female,47,Village,Warm,Low,Business,3,0,11,August,Car,Intellectual Pursuits,EN
479,Alicia Campos,Male,33,Mountain,Warm,Low,Leisure,4,0,6,July,Bus,Culinary,EN
480,Lindsey Ibarra,Male,41,Village,Hot,Low,Leisure,4,1,8,July,Bus,Physical Sports,FR
481,George Rodriguez,Male,30,Mountain,Hot,Low,Leisure,3,0,1,July,Car,Creative Arts,ZH
482,Madeline Davis,Male,24,Photography Expedition,Warm,Medium,Leisure,2,1,7,August,Train,Outdoor Exploration,EN
483,Warren Hardy,Female,21,Countryside,Hot,Medium,Business,3,1,6,August,Bus,Intellectual Pursuits,EN
484,Michelle Black,Male,61,Spa Retreat,Cold,High,Business,1,1,4,July,Car,Culinary,FR
485,Danielle Phillips,Male,32,Island,Cold,Medium,Business,5,1,12,June,Car,Physical Sports,EN
486,Christina Patrick,Male,64,Photography Expedition,Hot,High,Business,2,0,5,August,Airplane,Culinary,EN
